run_id,domain,family,case_id,case_label,operation,mmap_target,host,torchfits_method,torchfits_time_s,torchfits_peak_rss_mb,best_library,best_method,best_time_s,best_peak_rss_mb,lag_ratio,pct_behind,significance,n_points,perceived_impact
exhaustive_cuda_20260719_083810,fits,specialized,tiny_int32_3d::header_read,tiny_int32_3d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-083810,torchfits_specialized,6.620027124881744e-05,779.7578125,fitsio,fitsio,4.9863941967487335e-05,779.7578125,1.3276180870734577,32.76180870734577,noise,,negligible
exhaustive_cuda_20260719_083810,fits,specialized,medium_uint32_2d::header_read,medium_uint32_2d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-083810,torchfits_specialized,7.197912782430649e-05,779.7578125,fitsio,fitsio,5.431566387414932e-05,779.7578125,1.3252001851820099,32.520018518200985,noise,,negligible
exhaustive_cuda_20260719_083810,fits,specialized,small_float32_2d::header_read,small_float32_2d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-083810,torchfits_specialized,6.15706667304039e-05,779.7578125,fitsio,fitsio,4.660431295633316e-05,779.7578125,1.3211366679322956,32.113666793229555,noise,,negligible
exhaustive_cuda_20260719_083810,fits,specialized,large_int8_2d::header_read,large_int8_2d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-083810,torchfits_specialized,8.820928633213043e-05,779.7578125,fitsio,fitsio,6.764847785234451e-05,779.7578125,1.303936010573124,30.39360105731239,noise,,negligible
exhaustive_cuda_20260719_083810,fits,specialized,small_float32_3d::header_read,small_float32_3d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-083810,torchfits_specialized,6.426498293876648e-05,779.7578125,fitsio,fitsio,4.940386861562729e-05,779.7578125,1.300808716798311,30.08087167983109,noise,,negligible
exhaustive_cuda_20260719_083810,fits,specialized,medium_int8_2d::header_read,medium_int8_2d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-083810,torchfits_specialized,7.015466690063477e-05,779.7578125,fitsio,fitsio,5.395710468292236e-05,779.7578125,1.300193316763325,30.019331676332506,noise,,negligible
exhaustive_cuda_20260719_083810,fits,specialized,tiny_int64_3d::header_read,tiny_int64_3d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-083810,torchfits_specialized,6.455369293689728e-05,779.7578125,fitsio,fitsio,4.9901194870471954e-05,779.7578125,1.2936302047367536,29.363020473675363,noise,,negligible
exhaustive_cuda_20260719_083810,fits,specialized,mef_medium::header_read,mef_medium [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-083810,torchfits_specialized,8.084625005722046e-05,779.7578125,fitsio,fitsio,6.258673965930939e-05,779.7578125,1.291747269426505,29.17472694265051,noise,,negligible
exhaustive_cuda_20260719_083810,fits,specialized,medium_uint16_2d::header_read,medium_uint16_2d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-083810,torchfits_specialized,6.915535777807236e-05,779.7578125,fitsio,fitsio,5.3758732974529266e-05,779.7578125,1.2864023006427248,28.640230064272476,noise,,negligible
exhaustive_cuda_20260719_083810,fits,specialized,medium_float32_1d::header_read,medium_float32_1d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-083810,torchfits_specialized,7.390417158603668e-05,779.7578125,fitsio,fitsio,5.768332630395889e-05,779.7578125,1.2812050955002663,28.12050955002663,noise,,negligible
exhaustive_cuda_20260719_083810,fits,specialized,tiny_float32_3d::header_read,tiny_float32_3d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-083810,torchfits_specialized,6.496626883745193e-05,779.7578125,fitsio,fitsio,5.0856731832027435e-05,779.7578125,1.2774369586316772,27.743695863167716,noise,,negligible
exhaustive_cuda_20260719_083810,fits,specialized,tiny_int8_3d::header_read,tiny_int8_3d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-083810,torchfits_specialized,7.12759792804718e-05,779.7578125,fitsio,fitsio,5.6372955441474915e-05,779.7578125,1.2643647777961342,26.43647777961342,noise,,negligible
exhaustive_cuda_20260719_083810,fits,specialized,medium_int64_1d::header_read,medium_int64_1d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-083810,torchfits_specialized,5.6969933211803436e-05,779.7578125,fitsio,fitsio,4.5190565288066864e-05,779.7578125,1.2606598932465016,26.06598932465016,noise,,negligible
exhaustive_cuda_20260719_083810,fits,specialized,small_float64_3d::header_read,small_float64_3d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-083810,torchfits_specialized,6.504636257886887e-05,779.7578125,fitsio,fitsio,5.165021866559982e-05,779.7578125,1.2593627724986025,25.93627724986025,noise,,negligible
exhaustive_cuda_20260719_083810,fits,specialized,medium_float32_3d::header_read,medium_float32_3d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-083810,torchfits_specialized,7.641874253749847e-05,779.7578125,fitsio,fitsio,6.130430847406387e-05,779.7578125,1.246547664261299,24.654766426129893,noise,,negligible
exhaustive_cuda_20260719_083810,fits,specialized,medium_int8_1d::header_read,medium_int8_1d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-083810,torchfits_specialized,6.413925439119339e-05,779.7578125,fitsio,fitsio,5.1540322601795197e-05,779.7578125,1.2444480584015467,24.44480584015467,noise,,negligible
exhaustive_cuda_20260719_083810,fits,specialized,scaled_small::header_read,scaled_small [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-083810,torchfits_specialized,6.982218474149704e-05,779.7578125,fitsio,fitsio,5.613639950752258e-05,779.7578125,1.2437952087066162,24.37952087066162,noise,,negligible
exhaustive_cuda_20260719_083810,fits,specialized,medium_int16_2d::header_read,medium_int16_2d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-083810,torchfits_specialized,7.405038923025131e-05,779.7578125,fitsio,fitsio,5.996599793434143e-05,779.7578125,1.2348729576939803,23.48729576939803,noise,,negligible
exhaustive_cuda_20260719_083810,fits,specialized,small_int8_1d::header_read,small_int8_1d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-083810,torchfits_specialized,6.0575082898139954e-05,779.7578125,fitsio,fitsio,4.932098090648651e-05,779.7578125,1.2281808225386155,22.818082253861547,noise,,negligible
exhaustive_cuda_20260719_083810,fits,specialized,medium_int64_2d::header_read,medium_int64_2d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-083810,torchfits_specialized,5.939789116382599e-05,779.7578125,fitsio,fitsio,4.8481859266757965e-05,779.7578125,1.2251570393991202,22.515703939912022,noise,,negligible
